,est,se
567,0.97033775,0.0
568,0.91458076,0.0
569,0.97506684,0.0
570,0.96997005,0.0
571,0.97752285,0.0
572,0.9650983,0.0
573,0.9902314,0.0
574,0.850156,0.0
575,0.97844166,0.0
576,0.88638616,0.0
577,0.9843092,0.0
578,0.96976006,0.0
579,0.9612772,0.0
580,0.9851968,0.0
581,0.97071105,0.0
582,0.96393037,0.0
583,0.92701596,0.0
584,0.9411997,0.0
585,0.98176306,0.0
586,0.8637641,0.0
587,0.98296285,0.0
588,0.96832407,0.0
589,0.9347549,0.0
590,0.9785212,0.0
591,0.9160209,0.0
592,0.84339297,0.0
593,0.96423167,0.0
594,0.9844378,0.0
595,0.93167,0.0
596,0.97611475,0.0
597,0.84635246,0.0
598,0.9665674,0.0
599,0.993124,0.0
600,0.9271578,0.0
601,0.9341479,0.0
602,0.9178141,0.0
603,0.9415792,0.0
604,0.9054278,0.0
605,0.9666098,0.0
606,0.97602236,0.0
607,0.98755264,0.0
608,0.9419749,0.0
609,0.96333987,0.0
610,0.65458083,0.0
611,0.8959947,0.0
612,0.8739399,0.0
613,0.987302,0.0
614,0.92950606,0.0
615,0.9569779,0.0
616,0.9521866,0.0
617,0.9563405,0.0
618,0.9837722,0.0
619,0.96651715,0.0
620,0.9609455,0.0
621,0.98423827,0.0
622,0.9394921,0.0
623,0.91601753,0.0
624,0.9694061,0.0
625,0.8984192,0.0
626,0.96343297,0.0
627,0.6933195,0.0
628,0.8694108,0.0
629,0.9223279,0.0
630,0.9669895,0.0
631,0.90704304,0.0
632,0.9876926,0.0
633,0.95472956,0.0
634,0.98731333,0.0
635,0.9842615,0.0
636,0.98774874,0.0
637,0.8834131,0.0
638,0.9716687,0.0
639,0.9367555,0.0
640,0.9379496,0.0
641,0.9883064,0.0
642,0.9848996,0.0
643,0.9490834,0.0
644,0.9158778,0.0
645,0.961299,0.0
646,0.8943665,0.0
647,0.95541906,0.0
648,0.954759,0.0
649,0.9595113,0.0
650,0.9811167,0.0
651,0.92069465,0.0
652,0.97475827,0.0
653,0.9902805,0.0
654,0.96968,0.0
655,0.8972835,0.0
656,0.9712144,0.0
657,0.9071935,0.0
658,0.96168995,0.0
659,0.89975643,0.0
660,0.93917316,0.0
661,0.9577066,0.0
662,0.8822891,0.0
663,0.96831614,0.0
664,0.9607026,0.0
665,0.972853,0.0
666,0.9216882,0.0
667,0.9321867,0.0
668,0.9398613,0.0
669,0.91116697,0.0
670,0.93413377,0.0
671,0.64069074,0.0
672,0.9554659,0.0
673,0.83528817,0.0
674,0.8349565,0.0
675,0.97810066,0.0
676,0.92731005,0.0
677,0.8967835,0.0
678,0.9883114,0.0
679,0.9541554,0.0
680,0.9846566,0.0
681,0.8779623,0.0
682,0.9614327,0.0
683,0.9875775,0.0
684,0.9794358,0.0
685,0.8903085,0.0
686,0.96293813,0.0
687,0.95357484,0.0
688,0.90730023,0.0
689,0.96513975,0.0
690,0.9819326,0.0
691,0.9156839,0.0
692,0.9620898,0.0
693,0.9713037,0.0
694,0.9563751,0.0
695,0.98927593,0.0
696,0.9914921,0.0
697,0.9607163,0.0
698,0.93048024,0.0
699,0.89619064,0.0
700,0.97063476,0.0
701,0.9589418,0.0
702,0.6861344,0.0
703,0.9384223,0.0
704,0.8598389,0.0
705,0.9864787,0.0
706,0.8457858,0.0
707,0.85044146,0.0
708,0.92383105,0.0
709,0.9174684,0.0
710,0.96526617,0.0
711,0.9090991,0.0
712,0.9373266,0.0
713,0.9159654,0.0
714,0.96165764,0.0
715,0.8397803,0.0
716,0.9447172,0.0
717,0.9519783,0.0
718,0.99206924,0.0
719,0.98891544,0.0
720,0.94014645,0.0
721,0.9889952,0.0
722,0.9492096,0.0
723,0.97883904,0.0
724,0.94983125,0.0
725,0.818695,0.0
726,0.9617598,0.0
727,0.88081384,0.0
728,0.9629735,0.0
729,0.9373412,0.0
730,0.9794936,0.0
731,0.9798344,0.0
732,0.9327979,0.0
733,0.9699697,0.0
734,0.8772171,0.0
735,0.90554297,0.0
736,0.9428384,0.0
737,0.9852601,0.0
738,0.9655673,0.0
739,0.90444535,0.0
740,0.984098,0.0
741,0.8860031,0.0
742,0.8587222,0.0
743,0.95627284,0.0
744,0.9038466,0.0
745,0.9701789,0.0
746,0.9449528,0.0
747,0.95731014,0.0
748,0.84441257,0.0
749,0.980019,0.0
750,0.8725101,0.0
751,0.91737366,0.0
752,0.98151124,0.0
753,0.9582038,0.0
754,0.8905211,0.0
755,0.9892289,0.0
756,0.988424,0.0
757,0.96904045,0.0
758,0.9258605,0.0
759,0.88788295,0.0
760,0.968199,0.0
761,0.87728184,0.0
762,0.99480915,0.0
763,0.9107625,0.0
764,0.9319834,0.0
765,0.8549363,0.0
766,0.95463216,0.0
767,0.92747706,0.0
768,0.96376264,0.0
769,0.859927,0.0
770,0.97326106,0.0
771,0.9422101,0.0
772,0.93026423,0.0
773,0.985601,0.0
774,0.96907306,0.0
775,0.89375705,0.0
776,0.89994967,0.0
777,0.9843652,0.0
778,0.9740944,0.0
779,0.9220452,0.0
780,0.98873436,0.0
781,0.8555743,0.0
782,0.95111114,0.0
783,0.98321974,0.0
784,0.93531805,0.0
785,0.9352688,0.0
786,0.7838543,0.0
787,0.97619206,0.0
788,0.98167133,0.0
789,0.93917274,0.0
790,0.8856955,0.0
791,0.88273585,0.0
792,0.9808239,0.0
793,0.94609874,0.0
794,0.95632255,0.0
795,0.9459566,0.0
796,0.9585528,0.0
797,0.982127,0.0
798,0.9489044,0.0
799,0.9593738,0.0
800,0.8949123,0.0
801,0.9865731,0.0
802,0.9458127,0.0
803,0.9675172,0.0
804,0.99049026,0.0
805,0.94921774,0.0
806,0.9694147,0.0
807,0.94753665,0.0
808,0.6787469,0.0
809,0.8810754,0.0
810,0.9678506,0.0
811,0.9620207,0.0
812,0.9882763,0.0
813,0.97703654,0.0
814,0.8922487,0.0
815,0.98901534,0.0
816,0.983648,0.0
817,0.8647997,0.0
818,0.8908026,0.0
819,0.9896535,0.0
820,0.64527476,0.0
821,0.84921676,0.0
822,0.93736076,0.0
823,0.92466146,0.0
824,0.9839786,0.0
825,0.8640777,0.0
826,0.9864214,0.0
827,0.92799425,0.0
828,0.9213822,0.0
829,0.85498834,0.0
830,0.9753189,0.0
831,0.9551891,0.0
832,0.98009944,0.0
833,0.9082872,0.0
834,0.9477377,0.0
835,0.9220888,0.0
836,0.9363515,0.0
837,0.98180264,0.0
838,0.8148479,0.0
839,0.95000017,0.0
840,0.9886131,0.0
841,0.94052297,0.0
842,0.9007532,0.0
843,0.98834264,0.0
844,0.84294087,0.0
845,0.71648145,0.0
846,0.88462996,0.0
847,0.9472712,0.0
848,0.9742875,0.0
849,0.9701193,0.0
850,0.87109447,0.0
851,0.9450344,0.0
852,0.96205205,0.0
853,0.9029492,0.0
854,0.8994897,0.0
855,0.94152397,0.0
856,0.978856,0.0
857,0.92704666,0.0
858,0.9872961,0.0
859,0.89310795,0.0
860,0.9473525,0.0
861,0.9356557,0.0
862,0.9673369,0.0
863,0.67004687,0.0
864,0.8963389,0.0
865,0.914007,0.0
866,0.8620616,0.0
867,0.9728284,0.0
868,0.8505362,0.0
869,0.99297845,0.0
870,0.9712101,0.0
871,0.96650726,0.0
872,0.9516897,0.0
873,0.7558678,0.0
874,0.88952893,0.0
875,0.9914012,0.0
876,0.911806,0.0
877,0.9022817,0.0
878,0.96267575,0.0
879,0.941589,0.0
880,0.8264878,0.0
881,0.90173405,0.0
882,0.90562326,0.0
883,0.9726292,0.0
884,0.951689,0.0
885,0.94944465,0.0
886,0.9249328,0.0
887,0.9856068,0.0
888,0.9902175,0.0
889,0.9893626,0.0
890,0.9889885,0.0
891,0.873779,0.0
892,0.89187807,0.0
893,0.89836514,0.0
894,0.9585534,0.0
895,0.84283125,0.0
896,0.9166362,0.0
897,0.89219403,0.0
898,0.95920235,0.0
899,0.8660138,0.0
900,0.8518613,0.0
901,0.91770005,0.0
902,0.9399749,0.0
903,0.972943,0.0
904,0.9408404,0.0
905,0.8649743,0.0
906,0.9300902,0.0
907,0.8697722,0.0
908,0.8129246,0.0
909,0.7884626,0.0
910,0.92923754,0.0
911,0.85414684,0.0
912,0.9792678,0.0
913,0.9620319,0.0
914,0.99455154,0.0
915,0.9818992,0.0
916,0.9719182,0.0
917,0.9566399,0.0
918,0.97939956,0.0
919,0.95031065,0.0
920,0.8784079,0.0
921,0.9557022,0.0
922,0.9244026,0.0
923,0.974482,0.0
924,0.9069052,0.0
925,0.99421185,0.0
926,0.8557639,0.0
927,0.93326557,0.0
928,0.95313704,0.0
929,0.9915081,0.0
930,0.8677279,0.0
931,0.98388445,0.0
932,0.9456855,0.0
933,0.94222933,0.0
934,0.8474134,0.0
935,0.87827426,0.0
936,0.9583085,0.0
937,0.9097118,0.0
938,0.9879037,0.0
939,0.99036556,0.0
940,0.96529543,0.0
941,0.88718307,0.0
942,0.87327486,0.0
943,0.9208385,0.0
944,0.9414979,0.0
945,0.9175414,0.0
946,0.96330255,0.0
947,0.9422591,0.0
948,0.8804869,0.0
949,0.9683299,0.0
950,0.94580853,0.0
951,0.9764409,0.0
952,0.906449,0.0
953,0.99080116,0.0
954,0.84525275,0.0
955,0.9884948,0.0
956,0.91402966,0.0
957,0.90186167,0.0
958,0.91008073,0.0
959,0.9452847,0.0
960,0.94470066,0.0
961,0.96716374,0.0
962,0.75147676,0.0
963,0.98582673,0.0
964,0.97135496,0.0
965,0.9760789,0.0
966,0.83149666,0.0
967,0.93920153,0.0
968,0.9649136,0.0
969,0.9550356,0.0
970,0.97150224,0.0
971,0.9880579,0.0
972,0.8921227,0.0
973,0.92425764,0.0
974,0.9195979,0.0
975,0.901545,0.0
976,0.9017069,0.0
977,0.8869211,0.0
978,0.9457571,0.0
979,0.9851962,0.0
980,0.9547335,0.0
981,0.91182,0.0
982,0.88061136,0.0
983,0.97864914,0.0
984,0.98939705,0.0
985,0.94146794,0.0
986,0.9875601,0.0
987,0.9321461,0.0
988,0.87012345,0.0
989,0.9288913,0.0
990,0.9665744,0.0
991,0.9864161,0.0
992,0.98417336,0.0
993,0.66637063,0.0
994,0.8423222,0.0
995,0.8175266,0.0
996,0.930542,0.0
997,0.9525629,0.0
998,0.80893946,0.0
999,0.96311975,0.0
1000,0.40328398,0.0
1001,1.3253053,0.0
1002,0.025791043,0.0
1003,-0.0065836646,0.0
1004,0.006321064,0.0
1005,-0.003909226,0.0
1006,-0.061109994,0.0
1007,0.026954897,0.0
1008,0.05646242,0.0
1009,-0.0343618,0.0
1010,-0.011824474,0.0
1011,0.029050818,0.0
1012,-0.0078041176,0.0
1013,0.003695319,0.0
1014,-0.032591518,0.0
1015,0.050303996,0.0
1016,-0.045814615,0.0
1017,0.032262716,0.0
1018,-0.011134292,0.0
1019,-0.02741831,0.0
1020,-0.02901733,0.0
1021,-0.03956667,0.0
1022,-0.031089846,0.0
1023,-0.02608641,0.0
1024,-0.04540769,0.0
1025,0.04130023,0.0
1026,0.01051955,0.0
1027,-0.011170903,0.0
1028,0.042650986,0.0
1029,0.046256814,0.0
1030,-0.00526849,0.0
1031,0.020983154,0.0
1032,0.031212311,0.0
1033,0.006703242,0.0
1034,-0.0520974,0.0
1035,-0.03422279,0.0
1036,0.013101795,0.0
1037,-0.013991598,0.0
1038,0.0053612855,0.0
1039,0.09624582,0.0
1040,-0.03588892,0.0
1041,-0.019615531,0.0
1042,0.0010026445,0.0
1043,0.044031825,0.0
1044,0.011638134,0.0
1045,-0.019357722,0.0
1046,-0.022808371,0.0
1047,-0.029689739,0.0
1048,-0.019579673,0.0
1049,-0.017225415,0.0
1050,-0.004367006,0.0
1051,-0.0030820551,0.0
1052,-0.024060883,0.0
1053,-0.008727733,0.0
1054,0.03755334,0.0
1055,-0.03818746,0.0
1056,-0.014662018,0.0
1057,-0.044616066,0.0
1058,-0.022261007,0.0
1059,0.01334991,0.0
1060,-0.05835632,0.0
1061,0.04218354,0.0
1062,-0.00043837528,0.0
1063,-0.07367083,0.0
1064,-0.021963324,0.0
1065,-0.007207061,0.0
1066,-0.058146343,0.0
1067,-0.020691982,0.0
1068,-0.012799973,0.0
1069,0.013127973,0.0
1070,0.008028517,0.0
1071,0.019249732,0.0
1072,-0.008373275,0.0
1073,-0.029935371,0.0
1074,-0.031722263,0.0
1075,0.015066748,0.0
1076,0.0023038061,0.0
1077,-0.05668866,0.0
1078,0.012336345,0.0
1079,-0.04885103,0.0
1080,0.0142001305,0.0
1081,0.0070344084,0.0
1082,-0.05100738,0.0
1083,0.0022495214,0.0
1084,0.01769411,0.0
1085,0.039394557,0.0
1086,-0.027099337,0.0
1087,0.0029423826,0.0
1088,0.012399143,0.0
1089,0.016566053,0.0
1090,0.015948135,0.0
1091,-0.008115934,0.0
1092,0.009285747,0.0
1093,0.028242975,0.0
1094,-0.063015066,0.0
1095,-0.054855984,0.0
1096,0.07739679,0.0
1097,0.0048699765,0.0
1098,-0.021321034,0.0
1099,0.05828459,0.0
1100,-0.037126992,0.0
1101,-0.055421434,0.0
1102,-0.014158055,0.0
1103,-0.032347307,0.0
1104,-0.017148603,0.0
1105,-0.01293275,0.0
1106,-0.020975465,0.0
1107,-0.017427932,0.0
1108,-0.016826604,0.0
1109,0.0021257994,0.0
1110,-0.0029041648,0.0
1111,-0.000717126,0.0
1112,0.051593438,0.0
1113,0.023212546,0.0
1114,-0.0042993003,0.0
1115,-0.016529907,0.0
1116,0.010843133,0.0
1117,0.021227773,0.0
1118,0.025148993,0.0
1119,-0.01209089,0.0
1120,0.014227224,0.0
1121,-0.036469422,0.0
1122,0.025825957,0.0
1123,-0.0038390798,0.0
1124,0.0016445989,0.0
1125,0.008341857,0.0
1126,0.052613907,0.0
1127,0.06411854,0.0
1128,0.011679133,0.0
1129,-0.040529765,0.0
1130,-0.008158209,0.0
1131,0.022059403,0.0
1132,0.007274441,0.0
1133,0.019888273,0.0
1134,-0.04940547,0.0
1135,-0.013833891,0.0
1136,0.03878165,0.0
1137,0.011779357,0.0
1138,0.06041616,0.0
1139,0.025093243,0.0
1140,0.0031431876,0.0
1141,0.030405356,0.0
1142,0.03440877,0.0
1143,-0.01824799,0.0
1144,0.053589743,0.0
1145,-0.0024978414,0.0
1146,0.06789222,0.0
1147,-0.025016783,0.0
1148,0.072315,0.0
