,est,se
530,0.96002126,0.0
531,0.9566578,0.0
532,0.9064955,0.0
533,0.94699955,0.0
534,0.9563445,0.0
535,0.95287526,0.0
536,0.9585437,0.0
537,0.890117,0.0
538,0.93561375,0.0
539,0.8775283,0.0
540,0.93886065,0.0
541,0.9319662,0.0
542,0.9824782,0.0
543,0.98069715,0.0
544,0.85761863,0.0
545,0.9419638,0.0
546,0.9443416,0.0
547,0.9880954,0.0
548,0.95609814,0.0
549,0.86974704,0.0
550,0.9871754,0.0
551,0.96238303,0.0
552,0.9788141,0.0
553,0.9777733,0.0
554,0.86775637,0.0
555,0.76888734,0.0
556,0.95942324,0.0
557,0.8958994,0.0
558,0.9415051,0.0
559,0.8996529,0.0
560,0.9391343,0.0
561,0.9163231,0.0
562,0.98812145,0.0
563,0.96725184,0.0
564,0.87612855,0.0
565,0.9817751,0.0
566,0.95630896,0.0
567,0.97030085,0.0
568,0.92151076,0.0
569,0.97691816,0.0
570,0.9716192,0.0
571,0.9781682,0.0
572,0.967467,0.0
573,0.9882298,0.0
574,0.8533017,0.0
575,0.9795596,0.0
576,0.88704765,0.0
577,0.98169315,0.0
578,0.9719079,0.0
579,0.9638979,0.0
580,0.9850694,0.0
581,0.97122276,0.0
582,0.9656904,0.0
583,0.930075,0.0
584,0.937679,0.0
585,0.9790789,0.0
586,0.8669667,0.0
587,0.9822949,0.0
588,0.9712904,0.0
589,0.93843883,0.0
590,0.97815067,0.0
591,0.92122424,0.0
592,0.85582554,0.0
593,0.96569675,0.0
594,0.98343396,0.0
595,0.9356459,0.0
596,0.97782785,0.0
597,0.85072994,0.0
598,0.96802276,0.0
599,0.98764056,0.0
600,0.9297669,0.0
601,0.93748385,0.0
602,0.9173079,0.0
603,0.9430229,0.0
604,0.9032103,0.0
605,0.9674791,0.0
606,0.9762853,0.0
607,0.9874879,0.0
608,0.9428506,0.0
609,0.96649104,0.0
610,0.62370867,0.0
611,0.90232766,0.0
612,0.8773468,0.0
613,0.98735857,0.0
614,0.9379077,0.0
615,0.9582757,0.0
616,0.955497,0.0
617,0.9592461,0.0
618,0.981101,0.0
619,0.96784854,0.0
620,0.9596938,0.0
621,0.9822425,0.0
622,0.9425019,0.0
623,0.91732305,0.0
624,0.9710966,0.0
625,0.89353174,0.0
626,0.96612614,0.0
627,0.6726668,0.0
628,0.8690803,0.0
629,0.92190945,0.0
630,0.9665251,0.0
631,0.9102726,0.0
632,0.9861339,0.0
633,0.9564991,0.0
634,0.9863292,0.0
635,0.98451304,0.0
636,0.9846317,0.0
637,0.8862713,0.0
638,0.9716373,0.0
639,0.93693656,0.0
640,0.9422254,0.0
641,0.9879656,0.0
642,0.98551905,0.0
643,0.9493001,0.0
644,0.9200218,0.0
645,0.96118814,0.0
646,0.89899623,0.0
647,0.9590746,0.0
648,0.95495886,0.0
649,0.96193415,0.0
650,0.97920316,0.0
651,0.9228368,0.0
652,0.97480255,0.0
653,0.9881637,0.0
654,0.9705804,0.0
655,0.90220225,0.0
