,est,se
209,0.0012641938,0.0
210,0.00073996815,0.0
211,0.00041581003,0.0
212,0.00021968951,0.0
213,0.0011317556,0.0
214,0.00046993926,0.0
215,-0.0010290212,0.0
216,0.0004491286,0.0
217,-0.0018098057,0.0
218,-0.0020614169,0.0
219,0.0035297705,0.0
220,0.0005967277,0.0
221,-0.0036137323,0.0
222,0.37014082,0.0
223,0.4369914,0.0
224,0.5224814,0.0
225,0.41323188,0.0
226,0.40360233,0.0
227,0.33295158,0.0
228,0.5306778,0.0
229,0.41681632,0.0
230,0.5170396,0.0
231,0.30830267,0.0
232,0.15394999,0.0
233,-0.048769332,0.0
234,0.072260246,0.0
235,0.08443221,0.0
236,0.019504873,0.0
237,0.1499056,0.0
238,0.014279636,0.0
239,0.08268943,0.0
240,0.119914636,0.0
241,0.00048472342,0.0
242,-0.14497298,0.0
243,0.062051244,0.0
244,0.10460392,0.0
245,-0.002770082,0.0
246,-0.11496124,0.0
247,0.059046965,0.0
248,0.025978016,0.0
249,0.030083155,0.0
250,-0.00070252584,0.0
251,-0.18094896,0.0
252,0.05723382,0.0
253,0.2482268,0.0
254,0.15364937,0.0
255,0.048712008,0.0
256,-0.0026652815,0.0
257,-0.09617053,0.0
258,0.11719937,0.0
259,0.013484244,0.0
260,0.16108537,0.0
261,0.08609061,0.0
262,0.031977735,0.0
263,-0.08738869,0.0
264,-0.12650673,0.0
265,0.0179876,0.0
266,0.06832439,0.0
267,-0.16857612,0.0
268,0.0028427774,0.0
269,0.01831033,0.0
270,-0.16464469,0.0
271,-0.08865084,0.0
272,-0.0007935853,0.0
273,-0.17342524,0.0
274,0.1651376,0.0
275,-0.1063073,0.0
276,-0.0697853,0.0
277,-0.16329217,0.0
278,-0.002302553,0.0
279,-0.05484343,0.0
280,0.1366921,0.0
281,0.11058275,0.0
282,0.0025096633,0.0
283,-0.29087505,0.0
284,-0.08513643,0.0
285,0.18412513,0.0
286,0.031825695,0.0
287,-0.09936647,0.0
288,-0.004786972,0.0
289,-0.044081282,0.0
290,-0.22298905,0.0
291,-0.096029885,0.0
292,0.0033043576,0.0
293,-0.03433637,0.0
294,0.04151809,0.0
295,-0.1258597,0.0
296,-0.09385638,0.0
297,-0.05845724,0.0
298,-0.07160925,0.0
299,-0.005718499,0.0
300,0.053361233,0.0
301,0.0008009508,0.0
302,-0.30786562,0.0
303,0.23035808,0.0
304,-0.099880256,0.0
305,-0.0017159174,0.0
306,-0.054470696,0.0
307,-0.093591295,0.0
308,0.0071458123,0.0
309,0.084117986,0.0
310,0.108650625,0.0
311,-0.16500472,0.0
312,0.11985607,0.0
313,0.15394954,0.0
314,0.05114948,0.0
315,0.10670724,0.0
316,0.14553136,0.0
317,0.03767017,0.0
318,-0.19930588,0.0
319,-0.020216953,0.0
320,0.06387147,0.0
321,0.064622335,0.0
322,0.16663872,0.0
323,0.032925256,0.0
324,0.049600057,0.0
325,-0.109830126,0.0
326,0.14290561,0.0
327,-0.18919644,0.0
328,-0.0013757505,0.0
329,0.0020738142,0.0
330,-0.050560866,0.0
331,-0.009526705,0.0
332,0.92363745,0.0
